Date,Product Name,Ingredient,Quantity Sold,Temperature,Day of Week,Holiday,Promotion
2023-10-06,Masala Tea,Tea,96,34,Friday,0,1
2023-01-05,Breve,Espresso,293,38,Thursday,0,1
2023-02-03,Turmeric Ginger Cappuccino,Turmeric,271,26,Friday,1,1
2023-08-23,Red Eye,Milk,136,34,Wednesday,0,1
2023-11-08,Tropical Iceberg,Coconut,293,30,Wednesday,1,1
2023-10-12,Crackling Brownie Pastry,Flour,231,34,Thursday,1,0
2023-02-09,Iced Latte,Espresso,251,19,Thursday,1,1
2023-11-26,Tacos,Meat,247,38,Sunday,0,0
2023-12-02,Macaron,Almond Flour,246,21,Saturday,1,0
2023-07-16,Tropical Iceberg,Ice,260,38,Sunday,0,0
2023-06-30,Pineapple Delight Pastry,Butter,280,24,Friday,0,0
2023-10-21,Red Eye,Milk,192,23,Saturday,1,0
2023-05-19,Panini,Ham,97,33,Friday,1,0
2023-08-11,Salad,Cucumber,178,40,Friday,0,0
2023-12-11,Donut,Flour,204,30,Monday,0,0
2023-02-16,Classic Lemonade,Sugar,173,38,Thursday,1,1
2023-01-26,Cupcake,Sugar,276,21,Thursday,1,1
2023-12-02,Macaron,Sugar,171,23,Saturday,0,1
2023-06-18,Espresso,Milk,83,21,Sunday,0,0
2023-01-20,Watermelon Mojito,Mint,292,19,Friday,1,0
2023-11-29,Turmeric Ginger Cappuccino,Turmeric,204,27,Wednesday,0,1
2023-05-04,Mousse,Eggs,232,37,Thursday,1,0
2023-06-25,Cortado,Milk,146,20,Sunday,1,0
2023-12-03,Pizza,Dough,190,26,Sunday,0,1
2023-02-10,Classic Lemonade,Water,262,24,Friday,0,0
2023-05-20,Long Black,Coffee,249,21,Saturday,1,1
2023-11-19,Vanilla Cappuccino,Foam,114,16,Sunday,1,0
2023-03-23,Americano,Water,108,37,Thursday,0,1
2023-12-07,Cappuccino,Milk,70,26,Thursday,1,0
2023-05-12,Watermelon Mojito,Mint,129,34,Friday,1,1
2023-01-11,Salad,Cucumber,211,20,Wednesday,1,0
2023-07-09,Scone,Butter,225,29,Sunday,1,1
2023-02-10,Classic Lemonade,Sugar,153,22,Friday,0,0
2023-05-31,Cappuccino,Foam,161,32,Wednesday,1,0
2023-07-17,Tropical Iceberg,Coconut,175,33,Monday,0,0
2023-01-21,Pasta,Pasta,139,16,Saturday,0,0
2023-09-19,Cake,Sugar,211,26,Tuesday,1,0
2023-07-17,Tropical Iceberg,Ice,262,30,Monday,0,0
2023-11-08,Tropical Iceberg,Coconut,293,30,Wednesday,1,1
2023-07-05,Cookie,Sugar,234,27,Wednesday,0,1
2023-05-20,Long Black,Water,132,23,Saturday,1,1
2023-02-03,Turmeric Ginger Cappuccino,Milk,117,23,Friday,0,0
2023-03-18,Granola Bar,Nuts,234,27,Saturday,0,1
2023-01-25,Peach Iced Tea,Peach,240,24,Wednesday,0,1
2023-06-29,Pudding,Sugar,107,21,Thursday,0,1
2023-10-19,Watermelon Granita,Watermelon,298,20,Thursday,1,1
2023-05-03,Watermelon Granita,Ice,235,22,Wednesday,1,0
2023-03-16,Red Eye,Milk,211,23,Thursday,0,0
2023-11-06,Pasta,Cheese,286,22,Monday,0,0
2023-12-07,Cappuccino,Espresso,244,40,Thursday,1,0
2023-04-23,Iced Mocha,Chocolate,122,31,Sunday,0,0
2023-05-19,Panini,Cheese,253,19,Friday,0,1
2023-05-26,Iced Tea Latte,Tea,231,22,Friday,0,1
2023-12-24,Red Eye,Espresso,69,31,Sunday,1,1
2023-05-25,Long Black,Coffee,104,29,Thursday,0,1
2023-03-24,Pineapple Delight Pastry,Butter,166,26,Friday,1,1
2023-08-22,Bagel,Flour,93,39,Tuesday,1,0
2023-01-07,Red Velvet Cake Shake,Red Velvet Cake,64,21,Saturday,1,0
2023-11-21,Tropical Iceberg,Coconut,227,22,Tuesday,0,0
2023-02-11,Black Eye,Coffee,228,25,Saturday,0,1
2023-12-16,Macaron,Almond Flour,112,27,Saturday,0,0
2023-07-23,Brioche,Eggs,108,35,Sunday,0,1
2023-08-22,Bagel,Yeast,281,29,Tuesday,0,1
2023-09-21,Croissant,Flour,69,27,Thursday,0,1
2023-07-07,Panini,Cheese,201,40,Friday,0,0
2023-03-01,Flat White,Milk,61,35,Wednesday,0,1
2023-11-04,Salad,Tomato,249,29,Saturday,0,0
2023-01-20,Watermelon Mojito,Mint,292,19,Friday,1,0
2023-12-18,Crunchy Frappe,Chocolate,164,19,Monday,1,1
2023-12-16,Macaron,Sugar,277,36,Saturday,0,0
2023-01-14,Crackling Brownie Pastry,Flour,69,40,Saturday,0,1
2023-10-10,Soup,Vegetables,154,23,Tuesday,0,1
2023-12-03,Pizza,Dough,190,26,Sunday,0,1
2023-05-21,Panini,Cheese,62,27,Sunday,0,1
2023-08-11,Salad,Cucumber,178,40,Friday,0,0
2023-09-10,Popcorn,Butter,185,33,Sunday,1,0
2023-01-03,Iced Latte,Ice,233,18,Tuesday,0,1
2023-08-17,Watermelon Mojito,Ice,145,26,Thursday,0,0
2023-05-08,Popcorn,Corn,114,40,Monday,1,0
2023-06-27,Watermelon Mojito,Mint,183,28,Tuesday,0,0
2023-10-21,Red Eye,Milk,192,23,Saturday,1,0
2023-08-18,Gourmet Belgian Hot Chocolate,Chocolate,299,38,Friday,0,0
2023-11-07,Cake,Eggs,170,37,Tuesday,1,1
2023-05-08,Popcorn,Corn,114,40,Monday,1,0
2023-02-09,Iced Latte,Espresso,251,19,Thursday,1,1
2023-05-01,Scone,Flour,64,24,Monday,0,1
2023-06-22,Breve,Milk,228,38,Thursday,0,0
2023-03-03,Mousse,Chocolate,236,32,Friday,0,1
2023-12-26,Red Velvet Cake Shake,Milk,91,34,Tuesday,0,1
2023-04-04,Iced Cappuccino,Espresso,69,37,Tuesday,0,0
2023-12-28,Donut,Sugar,96,18,Thursday,1,0
2023-01-12,Cappuccino,Foam,220,38,Thursday,1,0
2023-11-29,Turmeric Ginger Cappuccino,Milk,280,19,Wednesday,0,0
2023-05-30,Turmeric Ginger Cappuccino,Turmeric,161,37,Tuesday,0,1
2023-11-03,Watermelon Granita,Watermelon,225,31,Friday,0,0
2023-08-22,Bagel,Yeast,281,29,Tuesday,0,1
2023-03-12,Macchiato,Espresso,115,30,Sunday,1,0
2023-09-30,Cookie,Flour,89,20,Saturday,0,0
2023-04-20,Vanilla Latte,Espresso,99,34,Thursday,0,1
2023-02-28,Breve,Milk,233,38,Tuesday,0,1
2023-01-02,Flat White,Espresso,242,26,Monday,0,1
2023-06-28,Cheesecake Shake,Cheesecake,240,21,Wednesday,0,1
2023-07-24,Classic Lemonade,Water,126,20,Monday,1,1
2023-12-01,Cocoa Fantasy Pastry,Chocolate,178,34,Friday,1,1
2023-01-18,Cutlet,Meat,254,27,Wednesday,0,1
2023-11-15,Cafe Latte,Espresso,72,23,Wednesday,1,0
2023-01-08,Popcorn,Corn,291,20,Sunday,1,0
2023-02-23,Herbal Tea,Herbs,272,15,Thursday,0,0
2023-04-08,Scone,Butter,299,19,Saturday,1,1
2023-12-11,Donut,Eggs,266,30,Monday,0,1
2023-03-15,Earl Grey Orange Tea,Tea,243,27,Wednesday,1,1
2023-08-13,Gourmet Belgian Hot Chocolate,Milk,83,23,Sunday,0,1
2023-02-17,Hazelnut Brownie Cake Shake,Hazelnut,105,38,Friday,1,1
2023-07-15,Classic Lemonade,Water,283,24,Saturday,1,0
2023-04-17,Turmeric Ginger Cappuccino,Espresso,294,17,Monday,1,0
2023-08-14,Tropical Iceberg,Ice,208,19,Monday,1,1
2023-11-17,Pudding,Milk,230,26,Friday,0,0
2023-12-08,Tropical Iceberg,Coconut,127,15,Friday,0,0
2023-02-14,Pizza,Tomato,109,17,Tuesday,0,0
2023-05-09,Cappuccino,Foam,268,32,Tuesday,0,0
2023-09-01,Iced Mocha,Espresso,163,16,Friday,0,1
2023-12-25,Iced Cappuccino,Milk,265,31,Monday,0,1
2023-08-25,Pasta,Cheese,223,25,Friday,0,0
2023-02-13,Panini,Cheese,108,40,Monday,0,0
2023-04-04,Iced Cappuccino,Milk,131,17,Tuesday,1,0
2023-06-01,Soup,Stock,170,33,Thursday,1,1
2023-06-23,Macchiato,Espresso,285,40,Friday,0,0
2023-09-25,Eclair,Cream,190,28,Monday,1,0
2023-08-14,Tropical Iceberg,Pineapple,173,25,Monday,1,1
2023-04-29,Cupcake,Flour,229,36,Saturday,0,0
2023-01-03,Iced Latte,Espresso,289,25,Tuesday,1,1
2023-05-24,Hot Velvet Coffee,Coffee,218,38,Wednesday,0,0
2023-11-07,Cake,Sugar,157,24,Tuesday,0,1
2023-02-28,Breve,Espresso,138,22,Tuesday,0,1
2023-02-22,Donut,Sugar,154,24,Wednesday,0,1
2023-02-08,Mango Frappe,Mango,61,34,Wednesday,1,1
2023-08-05,Vienna,Coffee,231,23,Saturday,1,0
2023-07-11,Peach Iced Tea,Tea,227,19,Tuesday,0,0
2023-03-02,Brownie,Flour,206,20,Thursday,1,1
2023-12-14,Cake,Sugar,178,36,Thursday,0,1
2023-04-18,Iced Cappuccino,Espresso,253,19,Tuesday,0,0
2023-01-06,Vanilla Cappuccino,Milk,135,22,Friday,1,0
2023-07-02,Panini,Cheese,74,28,Sunday,0,1
2023-05-26,Iced Tea Latte,Milk,129,15,Friday,1,0
2023-09-03,Quiche,Eggs,261,32,Sunday,1,0
2023-12-06,Tropical Iceberg,Ice,163,34,Wednesday,1,1
2023-01-08,Popcorn,Butter,289,37,Sunday,1,0
2023-09-30,Cookie,Chocolate Chips,61,16,Saturday,0,1
2023-04-14,Mousse,Chocolate,206,24,Friday,0,0
2023-08-19,Baguette,Yeast,190,21,Saturday,0,1
2023-06-16,Cheesecake Shake,Cheesecake,141,37,Friday,1,1
2023-04-26,Baguette,Yeast,210,22,Wednesday,1,0
2023-07-09,Scone,Flour,234,26,Sunday,0,0
2023-09-27,Pineapple Delight Pastry,Pineapple,186,39,Wednesday,0,0
2023-04-08,Scone,Flour,160,38,Saturday,0,0
2023-08-13,Gourmet Belgian Hot Chocolate,Chocolate,76,38,Sunday,0,1
2023-05-19,Panini,Ham,97,33,Friday,1,0
2023-08-12,Peach Iced Tea,Ice,73,19,Saturday,1,1
2023-09-09,Pasta,Tomato,266,36,Saturday,1,0
2023-05-19,Panini,Ham,97,33,Friday,1,0
2023-07-09,Scone,Sugar,299,19,Sunday,1,0
2023-07-13,Red Eye,Milk,196,15,Thursday,1,1
2023-05-08,Popcorn,Corn,114,40,Monday,1,0
2023-04-13,Croissant,Yeast,126,26,Thursday,0,0
2023-07-06,Gourmet Belgian Cold Chocolate,Milk,238,24,Thursday,1,0
2023-01-21,Pasta,Tomato,238,17,Saturday,0,1
2023-09-18,Cake,Eggs,60,28,Monday,0,0
2023-05-21,Panini,Ham,247,21,Sunday,0,0
2023-02-22,Donut,Eggs,284,38,Wednesday,1,1
2023-12-18,Crunchy Frappe,Chocolate,164,19,Monday,1,1
2023-03-29,Dark Frappe,Ice,90,19,Wednesday,1,0
2023-01-13,Popcorn,Butter,247,22,Friday,0,0
2023-10-23,Muffin,Eggs,249,38,Monday,1,1
2023-07-23,Brioche,Sugar,209,30,Sunday,0,0
2023-12-28,Donut,Sugar,96,18,Thursday,1,0
2023-03-04,Peach Iced Tea,Peach,164,20,Saturday,1,1
2023-01-04,Eclair,Flour,120,37,Wednesday,0,1
2023-03-12,Macchiato,Espresso,115,30,Sunday,1,0
2023-08-25,Pasta,Cheese,223,25,Friday,0,0
2023-10-13,Ginger Tea,Ginger,300,16,Friday,0,1
2023-08-15,Red Velvet Cake Shake,Milk,200,29,Tuesday,1,0
2023-08-25,Pasta,Cheese,223,25,Friday,0,0
2023-10-17,Iced Latte,Ice,271,15,Tuesday,0,1
2023-12-17,Cookie,Sugar,123,36,Sunday,1,1
2023-09-16,Granola Bar,Nuts,207,20,Saturday,0,0
2023-09-20,Crunchy Frappe,Chocolate,289,24,Wednesday,1,0
2023-11-29,Turmeric Ginger Cappuccino,Ginger,73,21,Wednesday,0,0
2023-01-17,Sandwich,Lettuce,248,27,Tuesday,0,0
2023-11-26,Tacos,Meat,247,38,Sunday,0,0
2023-10-08,Elaichi Tea,Tea,229,27,Sunday,1,1
2023-08-31,Mousse,Chocolate,226,32,Thursday,0,1
2023-04-18,Iced Cappuccino,Espresso,253,19,Tuesday,0,0
2023-10-12,Crackling Brownie Pastry,Flour,231,34,Thursday,1,0
2023-07-29,Mousse,Eggs,181,37,Saturday,0,1
2023-06-16,Cheesecake Shake,Milk,269,29,Friday,0,1
2023-01-20,Watermelon Mojito,Mint,292,19,Friday,1,0
2023-07-29,Mousse,Eggs,181,37,Saturday,0,1
2023-03-07,Red Velvet Cake Shake,Red Velvet Cake,172,35,Tuesday,1,0
2023-08-17,Watermelon Mojito,Mint,287,28,Thursday,0,0
2023-12-18,Crunchy Frappe,Milk,99,15,Monday,1,1
2023-01-31,Baguette,Flour,207,39,Tuesday,0,1
2023-05-11,Affogato,Ice Cream,272,26,Thursday,1,0
2023-06-21,Earl Grey Orange Tea,Orange,69,26,Wednesday,0,1
2023-02-21,Pizza,Dough,157,27,Tuesday,1,1
2023-08-23,Red Eye,Espresso,94,29,Wednesday,0,1
2023-02-09,Iced Latte,Milk,82,18,Thursday,0,0
2023-02-13,Panini,Cheese,108,40,Monday,0,0
2023-04-15,Hot Tea Latte,Milk,265,20,Saturday,1,1
2023-05-04,Mousse,Chocolate,192,22,Thursday,1,1
2023-06-13,Pizza,Tomato,143,15,Tuesday,0,0
2023-05-12,Watermelon Mojito,Watermelon,107,35,Friday,0,1
2023-11-03,Watermelon Granita,Ice,168,39,Friday,1,1
2023-02-17,Hazelnut Brownie Cake Shake,Hazelnut,105,38,Friday,1,1
2023-07-09,Scone,Sugar,299,19,Sunday,1,0
2023-12-24,Red Eye,Milk,294,17,Sunday,0,0
2023-03-19,Affogato,Espresso,101,32,Sunday,0,0
2023-06-22,Breve,Milk,228,38,Thursday,0,0
2023-07-19,Iced Tea Latte,Tea,154,35,Wednesday,0,0
2023-03-11,Chocolate Fantasy Cake Shake,Chocolate Cake,65,29,Saturday,1,1
2023-06-24,Cake,Sugar,287,38,Saturday,0,0
2023-04-16,Crackling Brownie Pastry,Chocolate,247,26,Sunday,0,0
2023-01-03,Iced Latte,Milk,215,31,Tuesday,1,0
2023-03-04,Peach Iced Tea,Peach,164,20,Saturday,1,1
2023-03-07,Red Velvet Cake Shake,Red Velvet Cake,172,35,Tuesday,1,0
2023-05-22,Salad,Tomato,146,28,Monday,1,0
2023-10-27,Cupcake,Eggs,96,30,Friday,1,1
2023-11-03,Watermelon Granita,Watermelon,225,31,Friday,0,0
2023-06-18,Espresso,Coffee,200,39,Sunday,0,0
2023-08-22,Bagel,Yeast,281,29,Tuesday,0,1
2023-07-15,Classic Lemonade,Sugar,229,30,Saturday,0,0
2023-11-24,Lemon Cake Shake,Lemon Cake,182,25,Friday,1,1
2023-01-31,Baguette,Yeast,197,29,Tuesday,1,0
2023-11-25,Espresso,Coffee,221,28,Saturday,1,1
2023-05-13,Danish,Sugar,237,17,Saturday,0,0
2023-03-24,Pineapple Delight Pastry,Butter,166,26,Friday,1,1
2023-07-20,Crackling Brownie Pastry,Flour,216,34,Thursday,0,0
2023-12-02,Macaron,Almond Flour,246,21,Saturday,1,0
2023-08-23,Red Eye,Coffee,243,39,Wednesday,0,1
2023-07-07,Panini,Bread,70,31,Friday,1,1
2023-01-06,Vanilla Cappuccino,Espresso,285,20,Friday,0,0
2023-01-01,Breve,Espresso,203,32,Sunday,0,0
2023-02-05,Brioche,Sugar,223,26,Sunday,1,1
2023-10-10,Soup,Stock,250,32,Tuesday,0,1
2023-03-17,Red Eye,Milk,174,20,Friday,1,0
2023-05-07,Macchiato,Milk,218,40,Sunday,1,0
2023-02-05,Brioche,Sugar,223,26,Sunday,1,1
2023-09-30,Cookie,Flour,89,20,Saturday,0,0
2023-09-13,Salad,Tomato,71,35,Wednesday,0,0
2023-07-27,Crunchy Frappe,Chocolate,199,18,Thursday,0,0
2023-08-11,Salad,Tomato,50,39,Friday,1,1
2023-02-05,Brioche,Flour,131,15,Sunday,0,0
2023-09-23,Flavoured Ice Cream,Flavouring,196,25,Saturday,0,0
2023-02-25,Iced Latte,Ice,148,30,Saturday,1,1
2023-01-24,Lemon Green Coffee,Lemon,217,37,Tuesday,1,1
2023-05-18,Gourmet Belgian Cold Chocolate,Ice,62,22,Thursday,0,0
2023-01-23,Chocolate Fantasy Cake Shake,Milk,227,19,Monday,1,1
2023-11-06,Pasta,Cheese,286,22,Monday,0,0
2023-09-08,Cake,Flour,92,17,Friday,1,1
2023-01-08,Popcorn,Butter,289,37,Sunday,1,0
2023-03-23,Americano,Water,108,37,Thursday,0,1
2023-07-06,Gourmet Belgian Cold Chocolate,Chocolate,99,17,Thursday,0,0
2023-05-30,Turmeric Ginger Cappuccino,Milk,61,15,Tuesday,0,1
2023-12-21,Dark Frappe,Chocolate,285,20,Thursday,1,0
2023-12-24,Red Eye,Coffee,72,34,Sunday,0,0
2023-07-08,Crackling Brownie Pastry,Flour,129,36,Saturday,0,0
2023-12-21,Dark Frappe,Chocolate,285,20,Thursday,1,0
2023-08-25,Pasta,Tomato,108,37,Friday,0,1
2023-04-19,Pasta,Pasta,90,31,Wednesday,0,0
2023-12-24,Red Eye,Coffee,72,34,Sunday,0,0
2023-07-02,Panini,Ham,263,21,Sunday,0,1
2023-06-28,Cheesecake Shake,Milk,226,18,Wednesday,1,0
2023-01-28,Iced Cappuccino,Milk,185,37,Saturday,0,0
2023-12-21,Dark Frappe,Coffee,247,22,Thursday,1,1
2023-06-28,Cheesecake Shake,Cheesecake,240,21,Wednesday,0,1
2023-01-03,Iced Latte,Ice,233,18,Tuesday,0,1
2023-06-05,Masala Tea,Tea,159,23,Monday,1,0
2023-04-25,Pudding,Milk,181,24,Tuesday,0,1
2023-03-25,Burrito,Rice,181,25,Saturday,0,0
2023-04-25,Pudding,Milk,181,24,Tuesday,0,1
2023-09-23,Flavoured Ice Cream,Sugar,280,38,Saturday,1,0
2023-01-19,Cupcake,Eggs,239,19,Thursday,1,1
2023-01-10,Mousse,Cream,80,31,Tuesday,1,1
2023-07-24,Classic Lemonade,Sugar,205,29,Monday,1,1
2023-01-14,Crackling Brownie Pastry,Flour,69,40,Saturday,0,1
2023-04-28,Tropical Iceberg,Ice,280,20,Friday,1,1
2023-01-23,Chocolate Fantasy Cake Shake,Chocolate Cake,168,40,Monday,1,0
2023-09-29,Crunchy Frappe,Chocolate,279,35,Friday,1,1
2023-07-20,Crackling Brownie Pastry,Chocolate,74,31,Thursday,0,0
2023-12-06,Tropical Iceberg,Pineapple,197,19,Wednesday,0,0
2023-08-04,Vegan Shake,Almond Milk,89,26,Friday,1,1
2023-06-27,Watermelon Mojito,Lime,257,26,Tuesday,1,1
2023-11-09,Mango Frappe,Milk,84,31,Thursday,0,1
2023-06-24,Cake,Flour,98,30,Saturday,0,0
2023-03-17,Red Eye,Espresso,99,16,Friday,1,1
2023-07-01,Turmeric Ginger Cappuccino,Turmeric,192,36,Saturday,0,0
2023-05-03,Watermelon Granita,Ice,235,22,Wednesday,1,0
2023-03-14,Iced Tea Latte,Tea,70,29,Tuesday,0,1
2023-09-15,Flat White,Milk,293,30,Friday,0,0
2023-06-04,Pizza,Cheese,151,24,Sunday,0,1
2023-03-08,Eclair,Cream,65,31,Wednesday,1,0
2023-12-20,Iced Cappuccino,Espresso,82,33,Wednesday,1,0
2023-05-17,Pineapple Delight Pastry,Pineapple,227,18,Wednesday,0,0
2023-08-11,Salad,Tomato,50,39,Friday,1,1
2023-05-18,Gourmet Belgian Cold Chocolate,Chocolate,106,32,Thursday,1,1
2023-01-20,Watermelon Mojito,Mint,292,19,Friday,1,0
2023-04-02,Lemon Cake Shake,Milk,277,31,Sunday,0,1
2023-04-11,Pizza,Dough,101,15,Tuesday,0,1
2023-11-22,Elaichi Tea,Cardamom,168,21,Wednesday,0,1
2023-08-01,Watermelon Mojito,Lime,151,19,Tuesday,0,0
2023-08-23,Red Eye,Milk,136,34,Wednesday,0,1
2023-06-02,Donut,Sugar,277,27,Friday,0,1
2023-12-19,Watermelon Granita,Ice,171,17,Tuesday,1,1
2023-07-26,Popcorn,Corn,166,19,Wednesday,0,1
2023-09-09,Pasta,Tomato,266,36,Saturday,1,0
2023-08-06,Ginger Tea,Ginger,237,33,Sunday,1,1
2023-07-08,Crackling Brownie Pastry,Chocolate,225,37,Saturday,1,1
2023-06-26,Mango Frappe,Ice,232,33,Monday,0,0
2023-12-28,Donut,Flour,226,27,Thursday,1,1
2023-06-02,Donut,Flour,219,31,Friday,1,1
2023-07-12,Americano,Water,149,24,Wednesday,0,0
2023-07-18,Black Eye,Espresso,137,32,Tuesday,0,1
2023-01-17,Sandwich,Cheese,52,15,Tuesday,1,0
2023-12-27,Iced Mocha,Milk,192,31,Wednesday,1,0
2023-11-21,Tropical Iceberg,Pineapple,130,30,Tuesday,0,1
2023-01-20,Watermelon Mojito,Ice,296,27,Friday,0,1
2023-01-12,Cappuccino,Espresso,271,40,Thursday,0,0
2023-04-12,Muffin,Eggs,208,18,Wednesday,0,0
2023-03-28,Classic Lemonade,Sugar,79,38,Tuesday,0,0
2023-04-29,Cupcake,Eggs,122,15,Saturday,0,1
2023-01-06,Vanilla Cappuccino,Vanilla,181,21,Friday,0,0
2023-04-01,Cappuccino,Espresso,219,40,Saturday,0,1
2023-12-08,Tropical Iceberg,Coconut,127,15,Friday,0,0
2023-09-10,Popcorn,Corn,286,27,Sunday,1,0
2023-11-20,Watermelon Granita,Watermelon,105,16,Monday,1,1
2023-04-09,Elaichi Tea,Tea,283,40,Sunday,0,1
2023-09-20,Crunchy Frappe,Chocolate,289,24,Wednesday,1,0
2023-03-30,Mousse,Cream,269,15,Thursday,0,1
2023-05-10,Vienna,Coffee,295,16,Wednesday,0,0
2023-09-07,Chocolate Fantasy Cake Shake,Chocolate Cake,53,28,Thursday,0,0
2023-10-29,Macaron,Almond Flour,79,29,Sunday,0,1
2023-07-25,Tropical Iceberg,Pineapple,269,39,Tuesday,1,0
2023-12-31,Cake,Flour,65,29,Sunday,0,0
2023-02-16,Classic Lemonade,Lemon,219,30,Thursday,1,0
2023-10-05,Macchiato,Espresso,199,22,Thursday,0,0
2023-03-22,Scone,Butter,165,38,Wednesday,0,0
2023-08-24,Affogato,Ice Cream,225,34,Thursday,1,0
2023-07-06,Gourmet Belgian Cold Chocolate,Ice,190,23,Thursday,0,0
2023-11-21,Tropical Iceberg,Coconut,227,22,Tuesday,0,0
2023-02-12,Cutlet,Meat,93,27,Sunday,1,0
2023-08-30,Espresso,Milk,82,21,Wednesday,0,1
2023-06-11,Hazelnut Brownie Cake Shake,Brownie,194,36,Sunday,0,0
2023-12-21,Dark Frappe,Ice,150,23,Thursday,1,1
2023-05-05,Flat White,Espresso,52,23,Friday,1,1
2023-09-07,Chocolate Fantasy Cake Shake,Milk,95,26,Thursday,0,1
2023-11-19,Vanilla Cappuccino,Espresso,115,34,Sunday,1,0
2023-12-11,Donut,Sugar,248,21,Monday,1,0
2023-07-23,Brioche,Eggs,108,35,Sunday,0,1
2023-09-05,Long Black,Water,117,21,Tuesday,0,1
2023-07-21,Pineapple Delight Pastry,Butter,129,16,Friday,1,0
2023-01-29,Granola Bar,Oats,182,24,Sunday,1,1
2023-02-06,Vanilla Latte,Espresso,106,32,Monday,0,1
2023-02-02,Pudding,Sugar,246,34,Thursday,0,0
2023-10-22,Donut,Flour,219,21,Sunday,0,0
2023-02-01,Gourmet Belgian Hot Chocolate,Chocolate,198,23,Wednesday,1,0
2023-10-26,Salad,Cucumber,98,26,Thursday,1,1
2023-11-07,Cake,Flour,108,18,Tuesday,1,1
2023-01-06,Vanilla Cappuccino,Vanilla,181,21,Friday,0,0
2023-01-20,Watermelon Mojito,Ice,296,27,Friday,0,1
2023-12-21,Dark Frappe,Ice,150,23,Thursday,1,1
2023-07-29,Mousse,Cream,104,40,Saturday,0,1
2023-08-29,Iced Latte,Milk,275,34,Tuesday,1,1
2023-08-01,Watermelon Mojito,Watermelon,291,32,Tuesday,0,0
2023-11-13,Cheesecake Shake,Milk,116,24,Monday,1,1
2023-12-09,Tropical Iceberg,Coconut,80,30,Saturday,0,1
2023-01-21,Pasta,Cheese,296,20,Saturday,1,0
2023-04-23,Iced Mocha,Milk,299,28,Sunday,1,0
2023-09-04,Cafe Latte,Espresso,190,38,Monday,0,0
2023-04-18,Iced Cappuccino,Milk,191,22,Tuesday,1,1
2023-02-17,Hazelnut Brownie Cake Shake,Brownie,218,32,Friday,1,1
2023-06-02,Donut,Eggs,277,38,Friday,0,1
2023-01-09,Red Velvet Cake Shake,Milk,112,33,Monday,1,0
2023-07-24,Classic Lemonade,Sugar,205,29,Monday,1,1
2023-04-17,Turmeric Ginger Cappuccino,Espresso,294,17,Monday,1,0
2023-08-12,Peach Iced Tea,Peach,94,24,Saturday,1,1
2023-03-16,Red Eye,Espresso,194,36,Thursday,0,1
2023-07-07,Panini,Ham,94,38,Friday,1,1
2023-07-15,Classic Lemonade,Lemon,65,17,Saturday,1,1
2023-04-21,Eclair,Chocolate,62,40,Friday,0,1
2023-12-03,Pizza,Dough,190,26,Sunday,0,1
2023-07-29,Mousse,Chocolate,269,18,Saturday,1,0
2023-04-17,Turmeric Ginger Cappuccino,Ginger,58,22,Monday,0,0
2023-07-18,Black Eye,Espresso,137,32,Tuesday,0,1
2023-07-28,Herbal Tea,Herbs,298,16,Friday,0,1
2023-01-15,Watermelon Granita,Watermelon,182,34,Sunday,1,0
2023-11-07,Cake,Sugar,157,24,Tuesday,0,1
2023-11-07,Cake,Sugar,157,24,Tuesday,0,1
2023-11-20,Watermelon Granita,Ice,254,37,Monday,1,0
2023-11-21,Tropical Iceberg,Coconut,227,22,Tuesday,0,0
2023-11-27,Affogato,Ice Cream,237,24,Monday,1,0
2023-01-16,Iced Cappuccino,Milk,257,38,Monday,1,1
2023-05-27,Iced Tea Latte,Milk,61,32,Saturday,1,1
2023-09-03,Quiche,Eggs,261,32,Sunday,1,0
2023-09-18,Cake,Eggs,60,28,Monday,0,0
2023-09-09,Pasta,Pasta,244,33,Saturday,0,1
2023-12-12,Sandwich,Lettuce,299,32,Tuesday,0,1
2023-02-01,Gourmet Belgian Hot Chocolate,Milk,266,36,Wednesday,1,0
2023-03-18,Granola Bar,Honey,259,27,Saturday,0,0
2023-01-27,Cocoa Fantasy Pastry,Flour,104,18,Friday,0,1
2023-05-11,Affogato,Ice Cream,272,26,Thursday,1,0
2023-11-19,Vanilla Cappuccino,Vanilla,69,16,Sunday,1,1
2023-04-25,Pudding,Sugar,293,17,Tuesday,1,1
2023-12-22,Donut,Sugar,166,17,Friday,0,0
2023-02-07,Vanilla Latte,Milk,152,38,Tuesday,0,1
2023-12-09,Tropical Iceberg,Coconut,80,30,Saturday,0,1
2023-09-05,Long Black,Water,117,21,Tuesday,0,1
2023-11-29,Turmeric Ginger Cappuccino,Milk,280,19,Wednesday,0,0
2023-09-26,Tropical Iceberg,Ice,226,18,Tuesday,0,0
2023-06-01,Soup,Vegetables,90,15,Thursday,0,0
2023-03-03,Mousse,Cream,267,38,Friday,1,1
2023-08-17,Watermelon Mojito,Mint,287,28,Thursday,0,0
2023-11-08,Tropical Iceberg,Ice,227,39,Wednesday,1,0
2023-02-19,Hot Velvet Coffee,Chocolate,84,38,Sunday,0,0
2023-01-03,Iced Latte,Ice,233,18,Tuesday,0,1
2023-04-15,Hot Tea Latte,Tea,52,38,Saturday,0,0
2023-02-02,Pudding,Milk,93,18,Thursday,1,0
2023-11-29,Turmeric Ginger Cappuccino,Turmeric,204,27,Wednesday,0,1
2023-10-01,Filter Coffee,Coffee,68,29,Sunday,0,0
