TransactionID,Items,TotalCost,UserID
1420,"Hazelnut Brownie Cake Shake, Gourmet Belgian Hot Chocolate",600,4380
1421,"Pasta, Dark Frappe, Tropical Iceberg, Iced Mocha, Cafe Latte, Iced Coffee, Lemon Green Coffee",1770,8988
1422,Affogato,240,7536
1423,"Flavoured Ice Cream, Cookie, Lemon Green Coffee, Watermelon Granita, Granola Bar, Cheesecake Shake, Salad",1500,9119
1424,"Hot Tea Latte, Classic Lemonade",370,1077
1425,"Pasta, Cookie, Hot Tea Latte, Vienna, Watermelon Granita, Vegan Shake",1350,4866
1426,"Donut, Danish, Pineapple Delight Pastry, Dark Frappe, Tropical Iceberg, Cutlet, Breve, Lemon Cake Shake",1580,8036
1427,"Flavoured Ice Cream, Salad, Scone, Cake",820,4437
1428,"Long Black, Mousse, Ginger Tea, Iced Mocha, Eclair, Black Eye, Bagel",1370,6707
1429,"Hot Velvet Coffee, Salad, Hazelnut Brownie Cake Shake, Cappuccino",970,838
1430,"Flat White, Vegan Shake, Brownie, Masala Tea",810,8436
1431,"Iced Coffee, Croissant",320,6969
1432,"Iced Mocha, Iced Cappuccino, Flavoured Ice Cream, Hot Velvet Coffee, Dark Frappe",1320,45
1433,"Macaron, Flat White, Iced Tea Latte",680,466
1434,"Crackling Brownie Pastry, Cupcake, Cake, Soup, Tacos",970,2784
1435,Red Eye,180,6913
1436,"Flat White, Mousse, Hot Velvet Coffee, Peach Iced Tea, Lemon Cake Shake, Vanilla Cappuccino, Cortado, Pudding",1780,9392
1437,"Elaichi Tea, Burrito, Brownie, Baguette, Crackling Brownie Pastry",980,7622
1438,"Cake, Cheesecake Shake, Iced Coffee, Herbal Tea, Vanilla Cappuccino",1130,2649
1439,"Dark Frappe, Burrito, Hot Velvet Coffee, Affogato, Eclair, Peach Iced Tea",1460,4645
1440,Vienna,240,5189
1441,"Crunchy Frappe, Lemon Cake Shake, Pudding, Croissant, Gourmet Belgian Cold Chocolate, Cafe Latte, Classic Lemonade",1480,6064
1442,"Peach Iced Tea, Cheesecake Shake, Earl Grey Orange Tea, Bagel, Iced Cappuccino, Long Black, Breve, Iced Mocha",1830,3475
1443,"Quiche, Sandwich, Cookie, Peach Iced Tea",900,8773
1444,"Sandwich, Cake",470,2645
1445,"Cafe Latte, Cappuccino, Crackling Brownie Pastry",650,3792
1446,"Pineapple Delight Pastry, Cupcake, Eclair",520,4467
1447,"Popcorn, Scone, Granola Bar, Donut, Mousse, Cake, Tacos, Green Tea",1340,5870
1448,"Iced Cappuccino, Donut, Sandwich",630,4772
1449,"Watermelon Granita, Granola Bar, Sandwich, Iced Cappuccino, Panini, Pudding",1390,9316
1450,"Black Eye, Americano, Iced Latte, Brownie, Tropical Iceberg",1020,1181
1451,"Turmeric Ginger Cappuccino, Affogato, Pizza, Iced Mocha, Red Velvet Cake Shake",1430,9901
1452,"Red Velvet Cake Shake, Watermelon Mojito, Espresso",680,886
1453,"Hot Tea Latte, Granola Bar, Black Eye, Panini",860,1259
1454,Espresso,150,5418
1455,"Peach Iced Tea, Crunchy Frappe, Macchiato, Vanilla Cappuccino, Scone, Hot Velvet Coffee, Hazelnut Brownie Cake Shake, Soup",1730,5267
1456,"Breve, Eclair, Peach Iced Tea, Cocoa Fantasy Pastry",810,7508
1457,"Long Black, Peach Iced Tea, Classic Lemonade",580,4729
1458,"Macaron, Granola Bar",380,7703
1459,"Flat White, Soup, Elaichi Tea",560,2552
1460,"Pineapple Delight Pastry, Watermelon Mojito, Lemon Cake Shake, Cupcake, Sandwich, Cortado, Eclair",1470,8617
1461,"Cookie, Cake, Vanilla Latte, Pineapple Delight Pastry, Chocolate Fantasy Cake Shake",1070,9696
1462,"Cheesecake Shake, Lemon Cake Shake, Watermelon Mojito",770,4625
1463,"Lemon Cake Shake, Mousse, Muffin, Dark Frappe",830,834
1464,"Gourmet Belgian Cold Chocolate, Panini, Pizza, Macaron, Cupcake, Classic Lemonade, Watermelon Mojito, Crunchy Frappe",1950,2421
1465,"Masala Tea, Long Macchiato, Flat White, Croissant, Cookie, Baguette, Cupcake",1150,8519
1466,Salad,220,9253
1467,"Elaichi Tea, Ginger Tea, Earl Grey Orange Tea, Herbal Tea",740,5702
1468,"Baguette, Hot Velvet Coffee, Croissant, Cafe Latte",730,1850
1469,"Red Velvet Cake Shake, Sandwich, Pasta, Scone, Peach Iced Tea",1190,7581
1470,"Espresso, Eclair, Hazelnut Brownie Cake Shake, Breve, Tacos",1080,9649
1471,"Flavoured Ice Cream, Black Eye",430,4378
1472,"Hot Tea Latte, Vienna",460,7641
1473,"Brioche, Cookie, Alphonso Mango Frappe, Green Tea, Baguette, Flavoured Ice Cream, Gourmet Belgian Hot Chocolate",1440,3311
1474,"Espresso, Long Black, Donut, Watermelon Mojito, Popcorn",780,1687
1475,Cookie,120,9227
1476,"Tacos, Gourmet Belgian Cold Chocolate, Scone",700,1242
1477,"Earl Grey Orange Tea, Peach Iced Tea, Breve",650,8229
1478,"Chocolate Fantasy Cake Shake, Flavoured Ice Cream",520,5180
1479,"Scone, Gourmet Belgian Hot Chocolate",450,4578
1480,"Pasta, Pizza, Iced Cappuccino, Tacos",1180,5329
1481,"Iced Latte, Macchiato, Herbal Tea",650,5556
1482,"Chocolate Fantasy Cake Shake, Iced Latte, Flat White, Bagel, Affogato, Cookie, Americano",1460,6151
1483,"Macchiato, Flavoured Ice Cream",450,6426
1484,"Tacos, Sandwich, Cookie, Flat White, Crackling Brownie Pastry",1050,5272
1485,"Green Tea, Cheesecake Shake, Gourmet Belgian Hot Chocolate, Donut, Eclair, Brownie, Tacos, Pineapple Delight Pastry",1640,5695
1486,"Watermelon Mojito, Gourmet Belgian Cold Chocolate, Hazelnut Brownie Cake Shake, Cupcake, Panini, Quiche, Vanilla Latte, Affogato",2090,770
1487,"Cappuccino, Baguette, Macchiato, Macaron, Scone, Peach Iced Tea, Red Eye, Filter Coffee",1410,2819
1488,Soup,150,6306
1489,"Filter Coffee, Ginger Tea, Brownie, Iced Latte, Earl Grey Orange Tea",900,6828
1490,"Red Eye, Cutlet, Hazelnut Brownie Cake Shake",610,4761
1491,"Quiche, Cookie, Alphonso Mango Frappe, Peach Iced Tea, Lemon Green Coffee, Vanilla Cappuccino",1410,5235
1492,"Hot Tea Latte, Muffin",340,9560
1493,"Iced Cappuccino, Macchiato",480,7482
1494,"Long Black, Macaron",400,6211
1495,"Red Velvet Cake Shake, Vanilla Cappuccino, Earl Grey Orange Tea, Cookie, Burrito, Sandwich",1390,7985
1496,"Hazelnut Brownie Cake Shake, Hot Velvet Coffee, Filter Coffee",630,3062
1497,"Crunchy Frappe, Vegan Shake, Elaichi Tea, Mousse, Iced Mocha, Hot Velvet Coffee, Macaron, Cheesecake Shake",1880,3637
1498,"Tacos, Red Velvet Cake Shake, Granola Bar",710,612
1499,"Baguette, Iced Tea Latte, Pasta, Gourmet Belgian Hot Chocolate, Bagel, Chocolate Fantasy Cake Shake",1440,5397
1500,"Green Tea, Pasta, Macchiato, Cupcake, Tropical Iceberg, Vanilla Cappuccino, Chocolate Fantasy Cake Shake",1580,852
1501,"Crackling Brownie Pastry, Popcorn, Chocolate Fantasy Cake Shake, Crunchy Frappe, Classic Lemonade, Ginger Tea, Granola Bar",1310,5973
1502,"Cappuccino, Affogato, Macaron, Soup",810,3840
1503,Alphonso Mango Frappe,280,2190
1504,"Red Eye, Cake, Mousse, Pizza, Vanilla Cappuccino, Watermelon Granita, Eclair",1590,3314
1505,"Classic Lemonade, Americano, Black Eye, Cortado, Iced Cappuccino, Danish, Espresso",1310,5555
1506,Cupcake,150,1419
1507,"Americano, Cake, Donut, Cookie",620,2483
1508,"Gourmet Belgian Cold Chocolate, Green Tea, Scone, Iced Coffee, Lemon Green Coffee, Crunchy Frappe",1340,2844
1509,Crunchy Frappe,250,7165
1510,"Long Black, Macaron, Cutlet",550,7515
1511,Pudding,180,6326
1512,"Cortado, Alphonso Mango Frappe",480,2864
1513,"Brownie, Baguette, Chocolate Fantasy Cake Shake, Long Macchiato",790,589
1514,"Macchiato, Chocolate Fantasy Cake Shake, Long Black, Green Tea",850,100
1515,"Ginger Tea, Popcorn, Hazelnut Brownie Cake Shake, Cookie",660,586
1516,Pudding,180,1962
1517,Long Macchiato,220,603
1518,"Cupcake, Sandwich, Iced Latte, Macchiato, Salad",1090,986
1519,"Brownie, Black Eye, Pudding, Burrito, Iced Tea Latte, Eclair, Espresso",1390,5515
1520,"Hot Velvet Coffee, Donut, Watermelon Mojito, Burrito, Cocoa Fantasy Pastry",1080,8036
1521,"Sandwich, Lemon Green Coffee, Earl Grey Orange Tea, Quiche, Dark Frappe, Crunchy Frappe, Iced Cappuccino",1780,6612
1522,"Espresso, Pasta, Mousse",650,1290
1523,Vienna,240,3207
1524,"Red Eye, Vanilla Cappuccino, Flavoured Ice Cream",670,8331
1525,"Brioche, Cortado, Sandwich",590,4888
1526,"Americano, Red Velvet Cake Shake, Danish, Muffin, Lemon Cake Shake, Baguette, Hazelnut Brownie Cake Shake, Vanilla Cappuccino",1670,4771
1527,"Sandwich, Cake, Bagel, Filter Coffee, Long Macchiato, Iced Mocha, Iced Tea Latte",1470,5282
1528,"Dark Frappe, Donut, Elaichi Tea, Red Eye, Herbal Tea, Cafe Latte",1130,9866
1529,"Cupcake, Cappuccino",370,6813
1530,"Hazelnut Brownie Cake Shake, Crunchy Frappe, Iced Tea Latte, Vanilla Latte, Tropical Iceberg, Danish",1460,7611
1531,"Tropical Iceberg, Eclair, Ginger Tea",600,1428
1532,"Macaron, Earl Grey Orange Tea, Gourmet Belgian Cold Chocolate",720,2673
1533,"Pasta, Tacos, Hot Tea Latte, Eclair, Cafe Latte, Breve, Ginger Tea",1580,2226
1534,"Green Tea, Quiche, Black Eye, Flat White, Lemon Cake Shake, Long Macchiato, Brioche",1500,747
1535,"Iced Latte, Alphonso Mango Frappe, Croissant, Iced Mocha, Pudding, Muffin, Espresso",1380,6745
1536,"Earl Grey Orange Tea, Macchiato, Pizza, Muffin, Bagel, Tropical Iceberg, Eclair",1440,6846
1537,"Baguette, Muffin, Macaron",470,46
1538,Turmeric Ginger Cappuccino,280,5349
1539,"Green Tea, Turmeric Ginger Cappuccino, Hot Velvet Coffee, Eclair, Chocolate Fantasy Cake Shake, Long Black, Lemon Cake Shake, Americano",1790,5993
1540,"Pudding, Vegan Shake, Cupcake, Sandwich, Tropical Iceberg, Macaron, Green Tea, Flat White",1680,3050
1541,"Cake, Cappuccino",440,1649
1542,"Green Tea, Gourmet Belgian Cold Chocolate, Iced Tea Latte, Herbal Tea, Hot Velvet Coffee, Peach Iced Tea",1410,9253
1543,"Macchiato, Cappuccino, Espresso",570,3169
1544,"Peach Iced Tea, Donut, Gourmet Belgian Cold Chocolate, Pineapple Delight Pastry, Red Eye, Muffin",1140,7857
1545,Lemon Green Coffee,240,4773
1546,"Granola Bar, Lemon Green Coffee, Hot Velvet Coffee, Chocolate Fantasy Cake Shake, Cupcake, Crackling Brownie Pastry, Tropical Iceberg, Sandwich",1780,7212
1547,"Muffin, Cookie, Vanilla Cappuccino, Crackling Brownie Pastry, Bagel, Danish, Tropical Iceberg, Long Macchiato",1460,7285
1548,"Macchiato, Flavoured Ice Cream",450,9461
1549,"Brownie, Classic Lemonade, Iced Tea Latte, Red Eye",730,8492
1550,"Granola Bar, Earl Grey Orange Tea, Quiche",680,2980
1551,"Vanilla Cappuccino, Americano",420,1609
1552,"Breve, Tacos, Macchiato, Cappuccino, Popcorn, Brownie, Iced Tea Latte, Hot Tea Latte",1590,3913
1553,"Popcorn, Vanilla Cappuccino, Iced Cappuccino",600,9005
1554,"Pasta, Burrito, Filter Coffee, Pudding, Cappuccino",1100,8596
1555,"Iced Cappuccino, Cookie, Earl Grey Orange Tea, Espresso, Crunchy Frappe, Classic Lemonade",1150,5532
1556,"Macaron, Soup, Vanilla Cappuccino, Tropical Iceberg",830,6421
1557,"Long Black, Filter Coffee, Cake, Breve, Salad",960,8533
1558,"Macchiato, Elaichi Tea, Vienna, Lemon Cake Shake, Earl Grey Orange Tea, Pineapple Delight Pastry",1260,6950
1559,"Cocoa Fantasy Pastry, Chocolate Fantasy Cake Shake, Red Eye, Classic Lemonade, Filter Coffee, Gourmet Belgian Cold Chocolate",1200,6312
1560,"Elaichi Tea, Iced Coffee, Mousse, Earl Grey Orange Tea, Masala Tea, Ginger Tea, Macchiato",1360,2204
1561,Vanilla Cappuccino,240,6146
1562,Long Macchiato,220,2057
1563,Macaron,200,9956
1564,Cortado,200,1244
1565,"Long Macchiato, Cappuccino, Classic Lemonade, Tacos",840,875
1566,"Long Macchiato, Mousse, Pizza",770,4313
1567,"Affogato, Eclair, Burrito",720,9171
1568,"Iced Latte, Green Tea, Alphonso Mango Frappe, Cocoa Fantasy Pastry, Gourmet Belgian Cold Chocolate, Long Macchiato, Cafe Latte",1680,756
1569,"Gourmet Belgian Cold Chocolate, Pasta, Danish, Hazelnut Brownie Cake Shake, Cheesecake Shake, Espresso",1490,5192
1570,"Iced Cappuccino, Vanilla Cappuccino, Hot Velvet Coffee, Hot Tea Latte, Long Macchiato, Quiche, Peach Iced Tea, Red Eye",1920,9238
1571,"Granola Bar, Long Black",380,8439
1572,"Cookie, Cappuccino",340,8274
1573,"Long Black, Cake, Pasta, Tacos, Sandwich",1220,331
1574,"Earl Grey Orange Tea, Crackling Brownie Pastry, Watermelon Granita, Affogato, Tacos, Masala Tea",1290,9569
1575,"Hot Velvet Coffee, Turmeric Ginger Cappuccino, Scone, Red Eye, Alphonso Mango Frappe, Watermelon Granita, Macchiato, Muffin",1660,6371
1576,"Americano, Iced Coffee, Brownie, Watermelon Mojito",800,743
1577,"Iced Cappuccino, Espresso, Dark Frappe, Burrito, Herbal Tea",1170,1250
1578,"Pizza, Sandwich, Black Eye, Scone, Cortado, Bagel, Gourmet Belgian Cold Chocolate",1580,7966
1579,"Iced Coffee, Red Eye, Mousse, Vienna, Soup, Croissant",1090,3048
1580,Lemon Cake Shake,250,4881
1581,"Iced Tea Latte, Tacos",500,8858
1582,"Masala Tea, Americano",360,8910
1583,"Vegan Shake, Ginger Tea, Peach Iced Tea, Croissant, Iced Coffee",980,8953
1584,"Cupcake, Cheesecake Shake, Chocolate Fantasy Cake Shake, Classic Lemonade",840,6123
1585,Lemon Green Coffee,240,7727
1586,"Eclair, Long Black",380,770
1587,"Watermelon Granita, Popcorn, Vanilla Cappuccino, Turmeric Ginger Cappuccino",820,4023
1588,"Alphonso Mango Frappe, Danish, Hot Velvet Coffee, Pasta, Soup",1150,2461
1589,"Cutlet, Brownie",300,9889
1590,"Dark Frappe, Hot Velvet Coffee, Vanilla Latte",780,7489
1591,"Cookie, Watermelon Granita, Vienna, Flavoured Ice Cream, Breve",1050,3954
1592,"Pineapple Delight Pastry, Flat White, Tacos, Vienna, Iced Tea Latte, Gourmet Belgian Cold Chocolate, Macchiato, Quiche",1980,9786
1593,Long Macchiato,220,6288
1594,"Lemon Cake Shake, Hot Tea Latte, Chocolate Fantasy Cake Shake, Dark Frappe, Flat White, Iced Mocha, Iced Coffee, Pizza",2080,4838
1595,"Popcorn, Mousse, Watermelon Granita, Pineapple Delight Pastry, Croissant",790,6296
1596,"Burrito, Lemon Green Coffee, Soup, Watermelon Mojito, Cafe Latte",1170,3190
1597,Cutlet,150,7771
1598,"Green Tea, Tropical Iceberg, Long Black, Cutlet, Donut, Danish, Brownie",1190,2706
1599,"Flat White, Watermelon Mojito, Classic Lemonade",630,4691
1600,"Macchiato, Cocoa Fantasy Pastry, Vanilla Cappuccino, Masala Tea, Hot Velvet Coffee, Vienna, Vegan Shake, Cutlet",1690,2105
1601,"Flavoured Ice Cream, Americano",430,7262
1602,"Tropical Iceberg, Earl Grey Orange Tea, Donut, Breve, Gourmet Belgian Hot Chocolate, Soup, Classic Lemonade, Burrito",1680,8578
1603,Granola Bar,180,2341
1604,"Cappuccino, Watermelon Mojito, Sandwich, Macaron, Eclair, Tropical Iceberg, Cookie",1460,2782
1605,Pudding,180,7311
1606,"Watermelon Mojito, Burrito",550,7798
1607,"Affogato, Hot Tea Latte, Danish, Green Tea",810,463
1608,"Danish, Cookie, Lemon Cake Shake, Chocolate Fantasy Cake Shake, Pizza, Vienna",1400,9619
1609,"Cappuccino, Red Eye, Macchiato, Pineapple Delight Pastry, Cookie",910,9237
1610,"Iced Coffee, Espresso",370,2603
1611,"Elaichi Tea, Red Eye, Iced Tea Latte, Herbal Tea, Breve, Danish, Tacos",1430,1208
1612,"Mousse, Baguette, Tropical Iceberg, Flavoured Ice Cream, Espresso, Brioche, Gourmet Belgian Cold Chocolate, Donut",1550,2865
1613,"Soup, Crackling Brownie Pastry, Pineapple Delight Pastry, Tropical Iceberg",780,3369
1614,"Macaron, Ginger Tea, Green Tea, Lemon Green Coffee, Iced Cappuccino, Vanilla Cappuccino, Scone",1450,6767
1615,"Espresso, Cookie, Panini, Tropical Iceberg, Danish, Cappuccino, Long Black, Brioche",1520,619
1616,"Turmeric Ginger Cappuccino, Mousse, Croissant, Eclair, Pudding, Espresso, Peach Iced Tea",1320,847
1617,"Cookie, Donut, Iced Tea Latte, Macchiato, Gourmet Belgian Hot Chocolate, Gourmet Belgian Cold Chocolate",1310,670
1618,"Vanilla Cappuccino, Mousse, Hot Velvet Coffee",690,4411
1619,"Burrito, Pineapple Delight Pastry, Quiche, Americano",970,9563
1620,"Popcorn, Long Macchiato",300,7203
1621,"Classic Lemonade, Scone, Cookie",400,8891
1622,"Cutlet, Cheesecake Shake, Mousse",620,3301
1623,"Black Eye, Donut, Muffin, Gourmet Belgian Hot Chocolate",720,5978
1624,"Peach Iced Tea, Quiche, Baguette, Brioche",820,3680
1625,"Cortado, Ginger Tea, Baguette, Popcorn",610,8001
1626,"Gourmet Belgian Cold Chocolate, Turmeric Ginger Cappuccino, Vanilla Cappuccino, Alphonso Mango Frappe",1120,461
1627,Vienna,240,9913
1628,"Long Black, Mousse",400,7850
1629,"Iced Latte, Green Tea, Donut, Macaron, Watermelon Mojito, Iced Mocha, Long Black",1480,6238
1630,"Masala Tea, Hot Tea Latte, Crunchy Frappe",650,7565
1631,"Americano, Burrito, Lemon Green Coffee, Hot Tea Latte, Vanilla Latte, Iced Coffee, Hazelnut Brownie Cake Shake",1710,1399
1632,"Gourmet Belgian Hot Chocolate, Eclair, Iced Cappuccino, Long Black, Cake, Macchiato",1400,4197
1633,Iced Cappuccino,280,7954
1634,"Cupcake, Watermelon Mojito, Earl Grey Orange Tea, Gourmet Belgian Cold Chocolate",920,2916
1635,"Soup, Breve, Iced Latte, Lemon Cake Shake, Iced Coffee, Turmeric Ginger Cappuccino, Brownie",1540,4753
1636,"Danish, Hot Velvet Coffee, Cake, Salad, Peach Iced Tea",1090,874
1637,"Hot Velvet Coffee, Cheesecake Shake, Long Black, Vanilla Latte, Iced Latte, Peach Iced Tea, Flavoured Ice Cream, Eclair",1920,6549
1638,"Red Eye, Iced Latte, Vanilla Cappuccino, Cortado, Cappuccino",1110,9493
1639,"Peach Iced Tea, Tacos, Croissant, Cappuccino",800,918
1640,"Crunchy Frappe, Pudding, Cappuccino, Pineapple Delight Pastry, Cake, Hazelnut Brownie Cake Shake",1340,1358
1641,"Gourmet Belgian Cold Chocolate, Scone, Macaron, Muffin, Cake, Pineapple Delight Pastry, Baguette, Espresso",1480,5304
1642,"Sandwich, Crackling Brownie Pastry, Iced Mocha, Iced Latte, Crunchy Frappe, Peach Iced Tea, Macaron",1680,4275
1643,"Lemon Cake Shake, Cafe Latte",480,5300
1644,"Hot Velvet Coffee, Brioche, Green Tea",570,3922
1645,"Cupcake, Popcorn, Vienna, Cafe Latte, Red Eye, Classic Lemonade",1030,6292
1646,"Chocolate Fantasy Cake Shake, Salad, Flat White, Croissant, Hazelnut Brownie Cake Shake, Cake",1320,3185
1647,"Granola Bar, Green Tea, Panini, Brioche, Black Eye, Bagel",1110,4295
1648,"Iced Mocha, Watermelon Mojito, Croissant, Crunchy Frappe, Cafe Latte, Pineapple Delight Pastry",1300,655
1649,Cafe Latte,230,8681
1650,"Pineapple Delight Pastry, Vienna, Iced Mocha, Iced Cappuccino",990,14
1651,"Americano, Masala Tea, Cutlet, Chocolate Fantasy Cake Shake, Burrito, Dark Frappe",1340,7086
1652,"Cake, Macaron, Cheesecake Shake, Popcorn, Long Black, Hot Velvet Coffee, Baguette",1370,4126
1653,"Macchiato, Pasta, Quiche, Long Black, Iced Mocha, Vienna, Granola Bar",1700,4885
1654,Turmeric Ginger Cappuccino,280,3856
1655,"Earl Grey Orange Tea, Brioche, Vienna, Brownie, Red Velvet Cake Shake, Long Macchiato, Americano, Cafe Latte",1640,7544
1656,"Green Tea, Watermelon Granita, Pasta, Cappuccino, Granola Bar, Long Black, Cheesecake Shake, Pineapple Delight Pastry",1760,5721
1657,"Turmeric Ginger Cappuccino, Cappuccino, Watermelon Mojito, Cafe Latte, Alphonso Mango Frappe, Espresso",1410,236
1658,"Vanilla Cappuccino, Iced Mocha, Cutlet, Breve, Eclair, Brioche, Watermelon Mojito, Popcorn",1540,76
1659,Tropical Iceberg,240,501
1660,"Watermelon Mojito, Macchiato, Hot Velvet Coffee, Long Macchiato, Cappuccino",1140,4252
1661,Cocoa Fantasy Pastry,180,3276
1662,"Tropical Iceberg, Gourmet Belgian Hot Chocolate, Donut",660,4144
1663,"Breve, Gourmet Belgian Hot Chocolate, Salad, Red Eye, Muffin, Iced Tea Latte, Vanilla Latte",1580,737
1664,"Pizza, Red Velvet Cake Shake, Earl Grey Orange Tea",830,2261
1665,Crackling Brownie Pastry,200,5808
1666,"Brownie, Hot Tea Latte",370,7166
1667,"Black Eye, Crunchy Frappe, Eclair, Burrito",910,9557
1668,"Alphonso Mango Frappe, Crunchy Frappe, Gourmet Belgian Hot Chocolate, Americano",1030,572
1669,"Cake, Dark Frappe, Iced Coffee, Baguette, Pineapple Delight Pastry, Flat White, Peach Iced Tea",1500,8447
1670,"Macaron, Salad, Vanilla Latte, Masala Tea, Eclair, Hazelnut Brownie Cake Shake",1330,6831
1671,"Salad, Cafe Latte, Cupcake, Cortado",800,3454
1672,"Cutlet, Cookie, Pudding, Macaron, Turmeric Ginger Cappuccino",930,6932
1673,"Cappuccino, Peach Iced Tea",450,526
1674,"Herbal Tea, Earl Grey Orange Tea, Filter Coffee",480,9983
1675,"Green Tea, Red Velvet Cake Shake, Cheesecake Shake, Baguette, Vegan Shake",1130,1907
1676,"Cupcake, Long Macchiato, Breve, Sandwich",840,7866
1677,"Cheesecake Shake, Croissant, Crunchy Frappe, Crackling Brownie Pastry, Ginger Tea, Cocoa Fantasy Pastry, Brioche",1320,1566
1678,"Green Tea, Donut, Macchiato, Mousse, Pineapple Delight Pastry, Hot Tea Latte",1090,5888
1679,"Vegan Shake, Watermelon Granita, Crunchy Frappe, Cupcake, Earl Grey Orange Tea, Donut, Pineapple Delight Pastry",1360,6992
1680,"Lemon Cake Shake, Long Black, Mousse",650,6489
1681,"Popcorn, Black Eye, Hazelnut Brownie Cake Shake, Breve",760,3432
1682,"Dark Frappe, Iced Tea Latte, Espresso, Classic Lemonade, Cortado",1010,5777
1683,"Hazelnut Brownie Cake Shake, Gourmet Belgian Hot Chocolate, Ginger Tea, Panini, Elaichi Tea, Hot Velvet Coffee, Filter Coffee",1590,8693
1684,"Americano, Cocoa Fantasy Pastry, Sandwich, Cafe Latte",840,3295
1685,Cappuccino,220,3204
1686,"Cutlet, Chocolate Fantasy Cake Shake, Pineapple Delight Pastry",610,7017
1687,"Elaichi Tea, Americano",360,2721
1688,"Mousse, Lemon Green Coffee, Quiche, Popcorn, Crackling Brownie Pastry, Danish, Brownie",1340,1617
1689,"Turmeric Ginger Cappuccino, Alphonso Mango Frappe",560,3973
1690,"Cappuccino, Iced Cappuccino, Ginger Tea, Red Eye, Gourmet Belgian Cold Chocolate, Flat White, Burrito",1710,851
1691,"Green Tea, Flavoured Ice Cream, Tropical Iceberg",670,4442
1692,"Herbal Tea, Long Macchiato, Eclair, Iced Tea Latte",830,3040
1693,"Herbal Tea, Iced Cappuccino, Cocoa Fantasy Pastry, Vanilla Cappuccino, Cheesecake Shake, Red Eye, Tropical Iceberg",1570,8195
1694,"Breve, Watermelon Granita",440,867
1695,"Hazelnut Brownie Cake Shake, Dark Frappe, Mousse, Black Eye, Tacos, Eclair, Baguette, Watermelon Granita",1720,6114
1696,"Black Eye, Earl Grey Orange Tea, Soup, Long Black, Affogato, Croissant",1070,5037
1697,"Hot Tea Latte, Iced Cappuccino, Lemon Cake Shake, Classic Lemonade, Dark Frappe, Cupcake, Granola Bar",1490,3482
